Vehicle_Type,Vehicle_Route_Name,Latitude,Longitude,ID,Waypoint_ID
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83774000,121.02061000,TP377,BOCAUE EXIT-SAPANG PALAY_2.2_TP377
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83777000,121.02070000,TP378,BOCAUE EXIT-SAPANG PALAY_2.2_TP378
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83781000,121.02094000,TP379,BOCAUE EXIT-SAPANG PALAY_2.2_TP379
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83781000,121.02102000,TP380,BOCAUE EXIT-SAPANG PALAY_2.2_TP380
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83783000,121.02112000,TP381,BOCAUE EXIT-SAPANG PALAY_2.2_TP381
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83784000,121.02117000,TP382,BOCAUE EXIT-SAPANG PALAY_2.2_TP382
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83784000,121.02121000,TP383,BOCAUE EXIT-SAPANG PALAY_2.2_TP383
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83789000,121.02158000,TP384,BOCAUE EXIT-SAPANG PALAY_2.2_TP384
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83790000,121.02172000,TP385,BOCAUE EXIT-SAPANG PALAY_2.2_TP385
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83794000,121.02205000,TP386,BOCAUE EXIT-SAPANG PALAY_2.2_TP386
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83796000,121.02223000,TP387,BOCAUE EXIT-SAPANG PALAY_2.2_TP387
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83799000,121.02249000,TP388,BOCAUE EXIT-SAPANG PALAY_2.2_TP388
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83801000,121.02271000,TP389,BOCAUE EXIT-SAPANG PALAY_2.2_TP389
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83802000,121.02279000,TP390,BOCAUE EXIT-SAPANG PALAY_2.2_TP390
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83807000,121.02313000,TP391,BOCAUE EXIT-SAPANG PALAY_2.2_TP391
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83820000,121.02409000,TP392,BOCAUE EXIT-SAPANG PALAY_2.2_TP392
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83834000,121.02480000,TP393,BOCAUE EXIT-SAPANG PALAY_2.2_TP393
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83841000,121.02511000,TP394,BOCAUE EXIT-SAPANG PALAY_2.2_TP394
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83849000,121.02551000,TP395,BOCAUE EXIT-SAPANG PALAY_2.2_TP395
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83867000,121.02610000,TP396,BOCAUE EXIT-SAPANG PALAY_2.2_TP396
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83877000,121.02642000,TP397,BOCAUE EXIT-SAPANG PALAY_2.2_TP397
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83882000,121.02665000,TP398,BOCAUE EXIT-SAPANG PALAY_2.2_TP398
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83889000,121.02690000,TP399,BOCAUE EXIT-SAPANG PALAY_2.2_TP399
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83892000,121.02709000,TP400,BOCAUE EXIT-SAPANG PALAY_2.2_TP400
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83893000,121.02732000,TP401,BOCAUE EXIT-SAPANG PALAY_2.2_TP401
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83894000,121.02744000,TP402,BOCAUE EXIT-SAPANG PALAY_2.2_TP402
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83899000,121.02766000,TP403,BOCAUE EXIT-SAPANG PALAY_2.2_TP403
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83902000,121.02780000,TP404,BOCAUE EXIT-SAPANG PALAY_2.2_TP404
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83903000,121.02782000,TP405,BOCAUE EXIT-SAPANG PALAY_2.2_TP405
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83903000,121.02791000,TP406,BOCAUE EXIT-SAPANG PALAY_2.2_TP406
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83902000,121.02820000,TP407,BOCAUE EXIT-SAPANG PALAY_2.2_TP407
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83901000,121.02831000,TP408,BOCAUE EXIT-SAPANG PALAY_2.2_TP408
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83901000,121.02836000,TP409,BOCAUE EXIT-SAPANG PALAY_2.2_TP409
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83900000,121.02843000,TP410,BOCAUE EXIT-SAPANG PALAY_2.2_TP410
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83902000,121.02855000,TP411,BOCAUE EXIT-SAPANG PALAY_2.2_TP411
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83902000,121.02856000,TP412,BOCAUE EXIT-SAPANG PALAY_2.2_TP412
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83907000,121.02865000,TP413,BOCAUE EXIT-SAPANG PALAY_2.2_TP413
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83911000,121.02871000,TP414,BOCAUE EXIT-SAPANG PALAY_2.2_TP414
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83915000,121.02875000,TP415,BOCAUE EXIT-SAPANG PALAY_2.2_TP415
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83923000,121.02883000,TP416,BOCAUE EXIT-SAPANG PALAY_2.2_TP416
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83937000,121.02895000,TP417,BOCAUE EXIT-SAPANG PALAY_2.2_TP417
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83953000,121.02905000,TP418,BOCAUE EXIT-SAPANG PALAY_2.2_TP418
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83963000,121.02909000,TP419,BOCAUE EXIT-SAPANG PALAY_2.2_TP419
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83982000,121.02917000,TP420,BOCAUE EXIT-SAPANG PALAY_2.2_TP420
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83990000,121.02918000,TP421,BOCAUE EXIT-SAPANG PALAY_2.2_TP421
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84004000,121.02923000,TP422,BOCAUE EXIT-SAPANG PALAY_2.2_TP422
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84005000,121.02923000,TP423,BOCAUE EXIT-SAPANG PALAY_2.2_TP423
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84043000,121.02932000,TP424,BOCAUE EXIT-SAPANG PALAY_2.2_TP424
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84048000,121.02934000,TP425,BOCAUE EXIT-SAPANG PALAY_2.2_TP425
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84053000,121.02936000,TP426,BOCAUE EXIT-SAPANG PALAY_2.2_TP426
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84057000,121.02939000,TP427,BOCAUE EXIT-SAPANG PALAY_2.2_TP427
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84060000,121.02941000,TP428,BOCAUE EXIT-SAPANG PALAY_2.2_TP428
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84069000,121.02950000,TP429,BOCAUE EXIT-SAPANG PALAY_2.2_TP429
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84069150,121.02949510,TP430,BOCAUE EXIT-SAPANG PALAY_2.2_TP430
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84075000,121.02974000,TP431,BOCAUE EXIT-SAPANG PALAY_2.2_TP431
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84081000,121.02993000,TP432,BOCAUE EXIT-SAPANG PALAY_2.2_TP432
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84083000,121.03000000,TP433,BOCAUE EXIT-SAPANG PALAY_2.2_TP433
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84085000,121.03006000,TP434,BOCAUE EXIT-SAPANG PALAY_2.2_TP434
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84088000,121.03010000,TP435,BOCAUE EXIT-SAPANG PALAY_2.2_TP435
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84093000,121.03016000,TP436,BOCAUE EXIT-SAPANG PALAY_2.2_TP436
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84096000,121.03018000,TP437,BOCAUE EXIT-SAPANG PALAY_2.2_TP437
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84144000,121.03050000,TP438,BOCAUE EXIT-SAPANG PALAY_2.2_TP438
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84182000,121.03075000,TP439,BOCAUE EXIT-SAPANG PALAY_2.2_TP439
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84196000,121.03089000,TP440,BOCAUE EXIT-SAPANG PALAY_2.2_TP440
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84198000,121.03091000,TP441,BOCAUE EXIT-SAPANG PALAY_2.2_TP441
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84243000,121.03126000,TP442,BOCAUE EXIT-SAPANG PALAY_2.2_TP442
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84264000,121.03145000,TP443,BOCAUE EXIT-SAPANG PALAY_2.2_TP443
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84282000,121.03164000,TP444,BOCAUE EXIT-SAPANG PALAY_2.2_TP444
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84287000,121.03170000,TP445,BOCAUE EXIT-SAPANG PALAY_2.2_TP445
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84302000,121.03194000,TP446,BOCAUE EXIT-SAPANG PALAY_2.2_TP446
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84302310,121.03194250,TP447,BOCAUE EXIT-SAPANG PALAY_2.2_TP447
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84306000,121.03204000,TP448,BOCAUE EXIT-SAPANG PALAY_2.2_TP448
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84310000,121.03221000,TP449,BOCAUE EXIT-SAPANG PALAY_2.2_TP449
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84316000,121.03238000,TP450,BOCAUE EXIT-SAPANG PALAY_2.2_TP450
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84326000,121.03261000,TP451,BOCAUE EXIT-SAPANG PALAY_2.2_TP451
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84334000,121.03285000,TP452,BOCAUE EXIT-SAPANG PALAY_2.2_TP452
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84337000,121.03301000,TP453,BOCAUE EXIT-SAPANG PALAY_2.2_TP453
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84340000,121.03313000,TP454,BOCAUE EXIT-SAPANG PALAY_2.2_TP454
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84343000,121.03328000,TP455,BOCAUE EXIT-SAPANG PALAY_2.2_TP455
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84344000,121.03343000,TP456,BOCAUE EXIT-SAPANG PALAY_2.2_TP456
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84344000,121.03350000,TP457,BOCAUE EXIT-SAPANG PALAY_2.2_TP457
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84343000,121.03354000,TP458,BOCAUE EXIT-SAPANG PALAY_2.2_TP458
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84342000,121.03361000,TP459,BOCAUE EXIT-SAPANG PALAY_2.2_TP459
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84342000,121.03362000,TP460,BOCAUE EXIT-SAPANG PALAY_2.2_TP460
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84319000,121.03434000,TP461,BOCAUE EXIT-SAPANG PALAY_2.2_TP461
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84303000,121.03486000,TP462,BOCAUE EXIT-SAPANG PALAY_2.2_TP462
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84299000,121.03498000,TP463,BOCAUE EXIT-SAPANG PALAY_2.2_TP463
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84290000,121.03523000,TP464,BOCAUE EXIT-SAPANG PALAY_2.2_TP464
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84276000,121.03554000,TP465,BOCAUE EXIT-SAPANG PALAY_2.2_TP465
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84261000,121.03582000,TP466,BOCAUE EXIT-SAPANG PALAY_2.2_TP466
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84245000,121.03611000,TP467,BOCAUE EXIT-SAPANG PALAY_2.2_TP467
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84226000,121.03641000,TP468,BOCAUE EXIT-SAPANG PALAY_2.2_TP468
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84207000,121.03668000,TP469,BOCAUE EXIT-SAPANG PALAY_2.2_TP469
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84196000,121.03686000,TP470,BOCAUE EXIT-SAPANG PALAY_2.2_TP470
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84186000,121.03702000,TP471,BOCAUE EXIT-SAPANG PALAY_2.2_TP471
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84182000,121.03709000,TP472,BOCAUE EXIT-SAPANG PALAY_2.2_TP472
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84176000,121.03719000,TP473,BOCAUE EXIT-SAPANG PALAY_2.2_TP473
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84169000,121.03733000,TP474,BOCAUE EXIT-SAPANG PALAY_2.2_TP474
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84162000,121.03748000,TP475,BOCAUE EXIT-SAPANG PALAY_2.2_TP475
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84097000,121.03884000,TP476,BOCAUE EXIT-SAPANG PALAY_2.2_TP476
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84096000,121.03884000,TP477,BOCAUE EXIT-SAPANG PALAY_2.2_TP477
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84067000,121.03940000,TP478,BOCAUE EXIT-SAPANG PALAY_2.2_TP478
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84045000,121.03983000,TP479,BOCAUE EXIT-SAPANG PALAY_2.2_TP479
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84032000,121.04005000,TP480,BOCAUE EXIT-SAPANG PALAY_2.2_TP480
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84005000,121.04056000,TP481,BOCAUE EXIT-SAPANG PALAY_2.2_TP481
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83953000,121.04146000,TP482,BOCAUE EXIT-SAPANG PALAY_2.2_TP482
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83938000,121.04169000,TP483,BOCAUE EXIT-SAPANG PALAY_2.2_TP483
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83927000,121.04190000,TP484,BOCAUE EXIT-SAPANG PALAY_2.2_TP484
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83919000,121.04211000,TP485,BOCAUE EXIT-SAPANG PALAY_2.2_TP485
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83917000,121.04218000,TP486,BOCAUE EXIT-SAPANG PALAY_2.2_TP486
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83907000,121.04264000,TP487,BOCAUE EXIT-SAPANG PALAY_2.2_TP487
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83903000,121.04291000,TP488,BOCAUE EXIT-SAPANG PALAY_2.2_TP488
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83903030,121.04291360,TP489,BOCAUE EXIT-SAPANG PALAY_2.2_TP489
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83957000,121.04297000,TP490,BOCAUE EXIT-SAPANG PALAY_2.2_TP490
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83994000,121.04300000,TP491,BOCAUE EXIT-SAPANG PALAY_2.2_TP491
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84035000,121.04304000,TP492,BOCAUE EXIT-SAPANG PALAY_2.2_TP492
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84048000,121.04304000,TP493,BOCAUE EXIT-SAPANG PALAY_2.2_TP493
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84061000,121.04302000,TP494,BOCAUE EXIT-SAPANG PALAY_2.2_TP494
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84072000,121.04300000,TP495,BOCAUE EXIT-SAPANG PALAY_2.2_TP495
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84084000,121.04296000,TP496,BOCAUE EXIT-SAPANG PALAY_2.2_TP496
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84084130,121.04295910,TP497,BOCAUE EXIT-SAPANG PALAY_2.2_TP497
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84096000,121.04292000,TP498,BOCAUE EXIT-SAPANG PALAY_2.2_TP498
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84110000,121.04287000,TP499,BOCAUE EXIT-SAPANG PALAY_2.2_TP499
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84130000,121.04280000,TP500,BOCAUE EXIT-SAPANG PALAY_2.2_TP500
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84156000,121.04273000,TP501,BOCAUE EXIT-SAPANG PALAY_2.2_TP501
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84167000,121.04270000,TP502,BOCAUE EXIT-SAPANG PALAY_2.2_TP502
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84176000,121.04268000,TP503,BOCAUE EXIT-SAPANG PALAY_2.2_TP503
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84186000,121.04266000,TP504,BOCAUE EXIT-SAPANG PALAY_2.2_TP504
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84195000,121.04265000,TP505,BOCAUE EXIT-SAPANG PALAY_2.2_TP505
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84205000,121.04264000,TP506,BOCAUE EXIT-SAPANG PALAY_2.2_TP506
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84217000,121.04263000,TP507,BOCAUE EXIT-SAPANG PALAY_2.2_TP507
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84302000,121.04253000,TP508,BOCAUE EXIT-SAPANG PALAY_2.2_TP508
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84332000,121.04250000,TP509,BOCAUE EXIT-SAPANG PALAY_2.2_TP509
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84356000,121.04248000,TP510,BOCAUE EXIT-SAPANG PALAY_2.2_TP510
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84373000,121.04246000,TP511,BOCAUE EXIT-SAPANG PALAY_2.2_TP511
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84384000,121.04246000,TP512,BOCAUE EXIT-SAPANG PALAY_2.2_TP512
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84408000,121.04246000,TP513,BOCAUE EXIT-SAPANG PALAY_2.2_TP513
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84431000,121.04245000,TP514,BOCAUE EXIT-SAPANG PALAY_2.2_TP514
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84435000,121.04245000,TP515,BOCAUE EXIT-SAPANG PALAY_2.2_TP515
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84449000,121.04245000,TP516,BOCAUE EXIT-SAPANG PALAY_2.2_TP516
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84496000,121.04246000,TP517,BOCAUE EXIT-SAPANG PALAY_2.2_TP517
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84533000,121.04248000,TP518,BOCAUE EXIT-SAPANG PALAY_2.2_TP518
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84571000,121.04249000,TP519,BOCAUE EXIT-SAPANG PALAY_2.2_TP519
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84611000,121.04249000,TP520,BOCAUE EXIT-SAPANG PALAY_2.2_TP520
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84646000,121.04248000,TP521,BOCAUE EXIT-SAPANG PALAY_2.2_TP521
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84667000,121.04248000,TP522,BOCAUE EXIT-SAPANG PALAY_2.2_TP522
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84688000,121.04249000,TP523,BOCAUE EXIT-SAPANG PALAY_2.2_TP523
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84726000,121.04249000,TP524,BOCAUE EXIT-SAPANG PALAY_2.2_TP524
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84725620,121.04249400,TP525,BOCAUE EXIT-SAPANG PALAY_2.2_TP525
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84736000,121.04304000,TP526,BOCAUE EXIT-SAPANG PALAY_2.2_TP526
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84741000,121.04324000,TP527,BOCAUE EXIT-SAPANG PALAY_2.2_TP527
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84745000,121.04344000,TP528,BOCAUE EXIT-SAPANG PALAY_2.2_TP528
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84750000,121.04372000,TP529,BOCAUE EXIT-SAPANG PALAY_2.2_TP529
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84752000,121.04387000,TP530,BOCAUE EXIT-SAPANG PALAY_2.2_TP530
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84756000,121.04414000,TP531,BOCAUE EXIT-SAPANG PALAY_2.2_TP531
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84764000,121.04454000,TP532,BOCAUE EXIT-SAPANG PALAY_2.2_TP532
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84767000,121.04477000,TP533,BOCAUE EXIT-SAPANG PALAY_2.2_TP533
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84767000,121.04500000,TP534,BOCAUE EXIT-SAPANG PALAY_2.2_TP534
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84767000,121.04510000,TP535,BOCAUE EXIT-SAPANG PALAY_2.2_TP535
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84764000,121.04519000,TP536,BOCAUE EXIT-SAPANG PALAY_2.2_TP536
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84756000,121.04544000,TP537,BOCAUE EXIT-SAPANG PALAY_2.2_TP537
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84744000,121.04583000,TP538,BOCAUE EXIT-SAPANG PALAY_2.2_TP538
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84734000,121.04621000,TP539,BOCAUE EXIT-SAPANG PALAY_2.2_TP539
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84733000,121.04628000,TP540,BOCAUE EXIT-SAPANG PALAY_2.2_TP540
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84733000,121.04639000,TP541,BOCAUE EXIT-SAPANG PALAY_2.2_TP541
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84732000,121.04651000,TP542,BOCAUE EXIT-SAPANG PALAY_2.2_TP542
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84733000,121.04662000,TP543,BOCAUE EXIT-SAPANG PALAY_2.2_TP543
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84739000,121.04681000,TP544,BOCAUE EXIT-SAPANG PALAY_2.2_TP544
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84744000,121.04693000,TP545,BOCAUE EXIT-SAPANG PALAY_2.2_TP545
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84751000,121.04702000,TP546,BOCAUE EXIT-SAPANG PALAY_2.2_TP546
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84774000,121.04724000,TP547,BOCAUE EXIT-SAPANG PALAY_2.2_TP547
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84789000,121.04738000,TP548,BOCAUE EXIT-SAPANG PALAY_2.2_TP548
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84818000,121.04765000,TP549,BOCAUE EXIT-SAPANG PALAY_2.2_TP549
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84824000,121.04777000,TP550,BOCAUE EXIT-SAPANG PALAY_2.2_TP550
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84827000,121.04785000,TP551,BOCAUE EXIT-SAPANG PALAY_2.2_TP551
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84828000,121.04794000,TP552,BOCAUE EXIT-SAPANG PALAY_2.2_TP552
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84830000,121.04803000,TP553,BOCAUE EXIT-SAPANG PALAY_2.2_TP553
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84832000,121.04816000,TP554,BOCAUE EXIT-SAPANG PALAY_2.2_TP554
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84835000,121.04848000,TP555,BOCAUE EXIT-SAPANG PALAY_2.2_TP555
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84853000,121.04884000,TP556,BOCAUE EXIT-SAPANG PALAY_2.2_TP556
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84859000,121.04897000,TP557,BOCAUE EXIT-SAPANG PALAY_2.2_TP557
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84861000,121.04901000,TP558,BOCAUE EXIT-SAPANG PALAY_2.2_TP558
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84873000,121.04923000,TP559,BOCAUE EXIT-SAPANG PALAY_2.2_TP559
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84886000,121.04950000,TP560,BOCAUE EXIT-SAPANG PALAY_2.2_TP560
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84895000,121.04975000,TP561,BOCAUE EXIT-SAPANG PALAY_2.2_TP561
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84897000,121.04993000,TP562,BOCAUE EXIT-SAPANG PALAY_2.2_TP562
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84899000,121.05005000,TP563,BOCAUE EXIT-SAPANG PALAY_2.2_TP563
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.84900000,121.05014000,TP564,BOCAUE EXIT-SAPANG PALAY_2.2_TP564
